final_hawk
0.7742316784869976
0.9590488771466316
0.8855975485188968
0.9166666666666666
0.5482456140350878
0.3934426229508196
0.5674486803519062
1.0
0.4512195121951219
0.7644787644787645
0.7647058823529411
0.7204884667571235
0.9171151776103336
0.9665211062590976
0.8761904761904762
0.6138364779874214
0.1948717948717948
0.6289517470881864
0.185
1.0
0.9188445667125172
0.9234449760765552
0.4237762237762237
0.963572267920094
0.8839285714285714
0.6966292134831461
0.3877952755905511
0.7218543046357616
0.0429988974641675
1.0
0.0
0.7536
0.3536585365853658
0.3149171270718232
0.7952218430034129
0.4047131147540984
0.3314763231197771
0.3099510603588907
0.2735849056603773
0.2587412587412587
0.1375
0.2298387096774193
0.456
0.6346346346346347
0.4771689497716895
0.9885245901639343
0.021875
0.0957446808510638
0.3421052631578947
0.2871287128712871
0.3506493506493506
0.0384615384615384
0.2887323943661972
0.3247422680412371
0.7735470941883767
0.9260204081632653
0.6421471172962226
0.2366412213740458
0.4815573770491803
1.0
1.0
1.0
0.5533707865168539
0.9323232323232324
0.7794285714285715
1.0
0.5555555555555556
0.5869565217391305
0.7767857142857143
0.5062034739454094
0.9193548387096774
0.8602941176470589
0.7868613138686131
0.2256637168141592
0.9784537389100126
0.4519774011299435
0.7471910112359551
0.3791666666666666
0.726962457337884
0.3044776119402985
0.5928338762214984
0.492822966507177
0.7857142857142857
0.1843434343434343
0.5975935828877005
0.4584178498985801
0.1698113207547169
0.2417582417582417
0.6893203883495146
0.730820995962315
0.1712538226299694
0.6758241758241759
0.7356979405034325
0.6027060270602707
0.3047619047619048
0.9175824175824177
0.4657534246575342
1.0
0.2592592592592592
0.8740740740740741
0.1948998178506375
0.5910138248847926
0.0865384615384615
0.8264192139737991
0.5675675675675675
0.9261744966442952
0.2858783008036739
0.9208282582216808
0.713091922005571
0.0020366598778004
0.4870967741935484
1.0
0.6528066528066528
0.9430051813471504
0.6078431372549019
0.9241379310344828
0.156084656084656
0.9905163329820864
0.0
0.3786008230452675
0.4156441717791411
0.9053254437869822
0.4361702127659574
0.9922077922077922
0.5873015873015873
0.7730337078651686
0.2311661506707946
0.2471590909090909
0.9107142857142856
0.3604519774011299
0.3507109004739336
0.5605095541401274
0.4024266936299292
0.5792563600782779
0.9692532942898976
0.9596977329974812
0.5605095541401274
0.7076648841354723
0.3131782945736434
0.97008547008547
0.4620187304890739
0.5427251732101617
0.9470899470899472
0.4758064516129032
0.798582995951417
0.9821428571428572
0.9117647058823528
0.361878453038674
0.4470377019748653
0.4479166666666667
0.7031914893617022
0.9151343705799152
